"Hoyo de Monterrey - Epicure Especial 3pcs, Alu Tubo",41.61,https://selected-cigars.com/en/hoyo-de-monterrey-epicure-especial
"Hoyo de Monterrey - Epicure Especial 10pcs, wooden Box",129.01,https://selected-cigars.com/en/hoyo-de-monterrey-epicure-especial
"Hoyo de Monterrey - Epicure Especial 25pcs, wooden Box",322.53,https://selected-cigars.com/en/hoyo-de-monterrey-epicure-especial
Ramón Allones - Specially Selected 1 piece,10.00,https://selected-cigars.com/en/ramon-allones-specially-selected
"Ramón Allones - Specially Selected 50pcs, wooden Box",485.00,https://selected-cigars.com/en/ramon-allones-specially-selected
"Ramón Allones - Specially Selected 25pcs, wooden Box",242.50,https://selected-cigars.com/en/ramon-allones-specially-selected
Hoyo de Monterrey - Epicure No. 2 1 piece,11.20,https://selected-cigars.com/en/hoyo-de-monterrey-epicure-no-2
"Hoyo de Monterrey - Epicure No. 2 1 piece, Alu Tubo",12.60,https://selected-cigars.com/en/hoyo-de-monterrey-epicure-no-2
Hoyo de Monterrey - Epicure No. 2 3pcs,32.59,https://selected-cigars.com/en/hoyo-de-monterrey-epicure-no-2
"Hoyo de Monterrey - Epicure No. 2 3pcs, Alu Tubo",36.67,https://selected-cigars.com/en/hoyo-de-monterrey-epicure-no-2
"Hoyo de Monterrey - Epicure No. 2 25pcs, wooden Box",271.60,https://selected-cigars.com/en/hoyo-de-monterrey-epicure-no-2
"Hoyo de Monterrey - Epicure No. 2 50pcs, wooden Box",543.20,https://selected-cigars.com/en/hoyo-de-monterrey-epicure-no-2
Trinidad - Coloniales 1 piece,12.80,https://selected-cigars.com/en/trinidad-coloniales
"Trinidad - Coloniales 24pcs, wooden Box",297.98,https://selected-cigars.com/en/trinidad-coloniales
Por Larrañaga - Petit Coronas 1 piece,6.90,https://selected-cigars.com/en/por-larra-aga-petit-coronas
"Por Larrañaga - Petit Coronas 50pcs, wooden Box",334.65,https://selected-cigars.com/en/por-larra-aga-petit-coronas
Partagás - Lusitanias 1 piece,19.30,https://selected-cigars.com/en/catalog/product/view/id/1274/s/partagas-lusitanias/category/107/
"Partagás - Lusitanias 10pcs, wooden Box",187.21,https://selected-cigars.com/en/catalog/product/view/id/1274/s/partagas-lusitanias/category/107/
"Partagás - Lusitanias 25pcs, wooden Box",468.03,https://selected-cigars.com/en/catalog/product/view/id/1274/s/partagas-lusitanias/category/107/
"Partagás - Lusitanias 50pcs, wooden Box",936.05,https://selected-cigars.com/en/catalog/product/view/id/1274/s/partagas-lusitanias/category/107/
Jose La Piedra - Cazadores 1 piece,2.40,https://selected-cigars.com/en/jose-la-piedra-cazadores
Jose La Piedra - Cazadores 5pcs,11.64,https://selected-cigars.com/en/jose-la-piedra-cazadores
Jose La Piedra - Cazadores 25pcs,58.20,https://selected-cigars.com/en/jose-la-piedra-cazadores
Montecristo - No. 4 1 piece,9.00,https://selected-cigars.com/en/montecristo-no-4
Montecristo - No. 4 3pcs Box,26.19,https://selected-cigars.com/en/montecristo-no-4
Montecristo - No. 4 5pcs Box,43.65,https://selected-cigars.com/en/montecristo-no-4
"Montecristo - No. 4 10pcs, wooden Box",87.30,https://selected-cigars.com/en/montecristo-no-4
"Montecristo - No. 4 25pcs, wooden Box",218.25,https://selected-cigars.com/en/montecristo-no-4
Trinidad Vigía Alu Tubo 1 piece,15.60,https://selected-cigars.com/en/trinidad-vigia
Trinidad Vigía Alu Tubo 3pcs,45.40,https://selected-cigars.com/en/trinidad-vigia
